trade_no,side,entry_time,exit_time,entry_price,exit_price,size_usd,margin_used,pnl_usd,pnl_pct,exit_reason
8541,long,2024-03-02 17:35,2024-03-02 17:45,3424.68,3426.45,3.4259246860355797e+202,9.582800764653808e+200,-2.849115123107801e+198,-0.3,signal
8542,short,2024-03-02 17:50,2024-03-02 18:00,3420.9,3420.9,3.416451378251246e+202,9.556302569451343e+200,-2.0498708269507476e+199,-2.15,signal
8543,long,2024-03-02 18:05,2024-03-02 20:00,3422.38,3432.22,3.3482931732551335e+202,9.365654333190788e+200,7.6180102357594815e+199,8.13,signal
8544,short,2024-03-02 20:05,2024-03-02 21:05,3422.23,3409.38,3.6015920135941366e+202,1.00741673751676e+201,1.1362524328486095e+200,11.28,signal
8545,short,2024-03-02 21:15,2024-03-02 21:50,3414.67,3408.02,3.979395947516299e+202,1.1130938950338448e+201,5.362154666459852e+199,4.82,signal
8546,long,2024-03-02 22:20,2024-03-02 22:30,3409.09,3412.74,4.157687590176089e+202,1.1629646145092545e+201,1.9568861461754216e+199,1.68,signal
8547,short,2024-03-02 22:35,2024-03-02 23:30,3411.88,3419.67,4.222754054536422e+202,1.1811646341117593e+201,-1.2175039024524195e+200,-10.31,signal
8548,long,2024-03-02 23:35,2024-03-03 00:00,3419.46,3422.38,3.817934006970992e+202,1.0679306836641719e+201,9.695108960681975e+198,0.91,signal
8549,short,2024-03-03 00:05,2024-03-03 00:30,3418.51,3424.35,3.85017024426526e+202,1.0769476197530542e+201,-8.88752746534071e+199,-8.25,signal
8550,long,2024-03-03 00:35,2024-03-03 01:15,3433.32,3434.05,3.5546599560426816e+202,9.942891705616529e+200,-1.376996407051208e+199,-1.38,signal
8551,short,2024-03-03 01:20,2024-03-03 01:45,3434.23,3433.83,3.5088748255082284e+202,9.814824154778732e+200,-1.6966306814044086e+199,-1.73,signal
8552,long,2024-03-03 01:50,2024-03-03 02:05,3435.78,3431.38,3.4524618553515324e+202,9.657029018254715e+200,-6.4928405775616786e+199,-6.72,signal
8553,short,2024-03-03 02:15,2024-03-03 02:30,3425.94,3417.31,3.2365749061476067e+202,9.053162380338591e+200,6.211041226546231e+199,6.86,signal
8554,short,2024-03-03 02:45,2024-03-03 03:00,3419.4,3420.14,3.4430920269302687e+202,9.630820269613524e+200,-2.810982460682828e+199,-2.92,signal
8555,long,2024-03-03 03:30,2024-03-03 05:30,3430.57,3433.72,3.3496268601125647e+202,9.369384845857716e+200,1.065900698384101e+199,1.14,signal
8556,short,2024-03-03 05:35,2024-03-03 06:15,3428.0,3416.09,3.385068058333836e+202,9.468518940310929e+200,9.729799472687998e+199,10.28,signal
8557,long,2024-03-03 06:20,2024-03-03 06:30,3422.45,3423.07,3.708583890800712e+202,1.0373438940268277e+201,-1.553315241988872e+199,-1.5,signal
8558,short,2024-03-03 06:35,2024-03-03 07:25,3419.8,3400.2593,3.656936159004582e+202,1.0228972856187102e+201,1.8701571517149395e+200,18.28,take_profit
8559,long,2024-03-03 07:30,2024-03-03 07:45,3390.74,3404.57,4.2787634119498e+202,1.1968312515139583e+201,1.4884772479283747e+200,12.44,signal
8560,short,2024-03-03 07:50,2024-03-03 08:10,3400.19,3380.7613,4.773682096885985e+202,1.335267077957537e+201,2.4412610243475146e+200,18.28,take_profit
8561,long,2024-03-03 08:15,2024-03-03 08:45,3385.67,3403.79,5.585401387481534e+202,1.5623165595269777e+201,2.6541652787138737e+200,16.99,signal
8562,long,2024-03-03 09:00,2024-03-03 09:30,3404.26,3411.67,6.4679113426538965e+202,1.8091672012737615e+201,1.0197855606992019e+200,5.64,signal
8563,short,2024-03-03 09:35,2024-03-03 09:45,3412.93,3405.43,6.806990041586383e+202,1.9040123573465908e+201,1.0874338764146649e+200,5.71,signal
8564,short,2024-03-03 10:00,2024-03-03 10:15,3405.45,3406.93,7.168561805494258e+202,2.005149145022537e+201,-7.416576003889027e+199,-3.7,signal
8565,long,2024-03-03 10:20,2024-03-03 10:45,3410.57,3406.64,6.921960653364948e+202,1.936171279898367e+201,-1.2129352036479062e+200,-6.26,signal
8566,long,2024-03-03 11:00,2024-03-03 11:15,3401.87,3411.84,6.5186596981520195e+202,1.8233622412830934e+201,1.5193307642610052e+200,8.33,signal
8567,long,2024-03-03 11:30,2024-03-03 12:10,3408.82,3428.298,7.023837177268804e+202,1.9646675990131882e+201,3.591990332455243e+200,18.28,take_profit
8568,long,2024-03-03 12:10,2024-03-03 12:45,3439.97,3430.43,8.218173962810172e+202,2.2987406598831884e+201,-2.7722201861445768e+200,-12.06,signal
8569,short,2024-03-03 12:50,2024-03-03 13:00,3431.32,3425.84,7.2964107509171e+202,2.0409103214708118e+201,7.274908441160755e+199,3.56,signal
8570,long,2024-03-03 13:15,2024-03-03 14:20,3416.53,3436.0521,7.538301456585694e+202,2.1085706074278276e+201,3.855087364897904e+200,18.28,take_profit
8571,short,2024-03-03 14:45,2024-03-03 15:30,3427.89,3423.68,8.820118005414247e+202,2.4671130078001564e+201,5.5404520614858245e+199,2.25,signal
8572,long,2024-03-03 15:35,2024-03-03 15:45,3428.29,3428.01,9.004338036458652e+202,2.5186419821980054e+201,-6.138017460136869e+199,-2.44,signal
8573,short,2024-03-03 15:50,2024-03-03 16:00,3428.34,3424.68,8.8002489559091e+202,2.4615553508100025e+201,4.11475054263264e+199,1.67,signal
8574,long,2024-03-03 16:05,2024-03-03 16:35,3428.61,3448.2011,8.937064411451636e+202,2.4998245882317576e+201,4.570414740016311e+200,18.28,take_profit
8575,long,2024-03-03 16:35,2024-03-03 16:40,3447.45,3467.1487,1.0456727312507059e+203,2.924896011126974e+201,5.347570347616169e+200,18.28,take_profit
8576,long,2024-03-03 16:40,2024-03-03 17:00,3472.73,3483.37,1.2234794453089434e+203,3.422246791307016e+201,3.0144966736896813e+200,8.81,signal
8577,short,2024-03-03 17:05,2024-03-03 17:30,3476.2,3460.66,1.3237114597091255e+203,3.7026100544435253e+201,5.12329112770705e+200,13.84,signal
8578,short,2024-03-03 17:45,2024-03-03 18:00,3467.85,3468.95,1.4940608897053852e+203,4.17910174577592e+201,-1.3703517777570193e+200,-3.28,signal
8579,long,2024-03-03 18:05,2024-03-03 18:15,3468.75,3471.74,1.4484966930949639e+203,4.051652178685628e+201,3.7948003455127434e+199,0.94,signal
8580,short,2024-03-03 18:20,2024-03-03 18:30,3470.41,3464.02,1.4611144042437939e+203,4.086945719299069e+201,1.8136535508307764e+200,4.44,signal
8581,long,2024-03-03 18:35,2024-03-03 18:50,3471.17,3474.79,1.5214183848089171e+203,4.255624567794086e+201,6.737997390303019e+199,1.58,signal
8582,short,2024-03-03 19:35,2024-03-03 20:15,3473.68,3471.6,1.5438222261316749e+203,4.318291312522599e+201,-1.8701791551536508e+197,-0.0,signal
8583,long,2024-03-03 20:25,2024-03-03 21:00,3475.22,3473.02,1.5437600426747659e+203,4.318117376510273e+201,-1.9035386419238852e+200,-4.41,signal
8584,short,2024-03-03 21:05,2024-03-03 21:15,3473.34,3470.53,1.4804673828307968e+203,4.1410787651181435e+201,3.0944664158001984e+199,0.75,signal
8585,long,2024-03-03 21:20,2024-03-03 22:20,3471.32,3491.1551,1.4907564836633326e+203,4.1698588500182926e+201,7.623728657454232e+200,18.28,take_profit
8586,long,2024-03-03 22:20,2024-03-03 22:30,3492.71,3489.99,1.7442454615236857e+203,4.878903733804824e+201,-2.404904442365929e+200,-4.93,signal
8587,short,2024-03-03 22:35,2024-03-03 22:50,3491.63,3471.6788,1.6642823888150187e+203,4.6552355961425813e+201,8.511140136399956e+200,18.28,take_profit
8588,long,2024-03-03 23:15,2024-03-04 00:10,3475.89,3495.7512,1.947277798350317e+203,5.446814184528458e+201,9.958378660763516e+200,18.28,take_profit
8589,long,2024-03-04 00:10,2024-03-04 00:25,3494.94,3514.9101,2.278393888820704e+203,6.372993191872769e+201,1.1651706347428962e+201,18.28,take_profit
8590,long,2024-03-04 00:25,2024-03-04 00:45,3535.47,3444.5579,2.6658131248727168e+203,7.4566601407154e+201,-7.4566601407154e+201,-100.0,liquidation
8591,long,2024-03-04 00:45,2024-03-04 00:50,3445.54,3465.2278,1.864736280848467e+202,5.215933768430426e+200,9.536261340258932e+199,18.28,take_profit
8592,long,2024-03-04 01:15,2024-03-04 02:40,3483.92,3503.8271,2.1818169704120767e+202,6.1028537543812084e+200,1.1157811986687279e+200,18.28,take_profit
8593,short,2024-03-04 02:45,2024-03-04 03:10,3499.88,3479.8817,2.5528142189694287e+202,7.14058605820306e+200,1.3055091915809794e+200,18.28,take_profit
8594,long,2024-03-04 03:35,2024-03-04 05:00,3476.32,3487.42,2.9868960251701045e+202,8.35477488183295e+200,7.745116112802125e+199,9.27,signal
8595,short,2024-03-04 05:05,2024-03-04 05:35,3481.97,3462.074,3.244421135920775e+202,9.075109405904112e+200,1.6591969689098867e+200,18.28,take_profit
8596,short,2024-03-04 05:40,2024-03-04 06:05,3465.99,3465.11,3.796104128083313e+202,1.0618245546838752e+201,-1.3138479151484234e+199,-1.24,signal
