N,Events,MarginGate,EligibleN,RuleOutThreshold,RuleInThreshold,RuleOutN,RuleInN,Clinical_AUC,RuleOut_AUC_in_clinical_positive,RuleIn_AUC_in_clinical_negative,Clinical_Sensitivity,Workflow_Sensitivity,SensitivityDiff,Clinical_Specificity,Workflow_Specificity,SpecificityDiff,Clinical_Accuracy,Workflow_Accuracy,AccuracyDiff,Clinical_PPV,Workflow_PPV,Clinical_NPV,Workflow_NPV,Workflow_TP,Workflow_FN,Workflow_TN,Workflow_FP,Rescued_FN,Lost_TP,Corrected_FP,Added_FP,Sensitivity_p,Specificity_p,Accuracy_p,Accuracy_improved,Accuracy_worsened,NetCorrected
1090,129,0.125,300,0.567115,0.180536,126,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23665893271461716,0.9608695652173913,0.9590288315629742,102,27,632,329,16,16,110,141,1.0,0.058063969515125116,0.07434854654313808,126,157,-31
1090,129,0.125,300,0.567115,0.194593,126,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23665893271461716,0.9608695652173913,0.9590288315629742,102,27,632,329,16,16,110,141,1.0,0.058063969515125116,0.07434854654313808,126,157,-31
1090,129,0.125,300,0.567115,0.208596,126,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23665893271461716,0.9608695652173913,0.9590288315629742,102,27,632,329,16,16,110,141,1.0,0.058063969515125116,0.07434854654313808,126,157,-31
1090,129,0.125,300,0.567115,0.232796,126,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23665893271461716,0.9608695652173913,0.9590288315629742,102,27,632,329,16,16,110,141,1.0,0.058063969515125116,0.07434854654313808,126,157,-31
1090,129,0.125,300,0.567115,0.246705,126,156,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6586888657648283,-0.031217481789802215,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.2372093023255814,0.9608695652173913,0.9590909090909091,102,27,633,328,16,16,110,140,1.0,0.06642115124004332,0.08399927065998147,126,156,-30
1090,129,0.125,300,0.567115,0.260463,126,156,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6586888657648283,-0.031217481789802215,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.2372093023255814,0.9608695652173913,0.9590909090909091,102,27,633,328,16,16,110,140,1.0,0.06642115124004332,0.08399927065998147,126,156,-30
1090,129,0.125,300,0.567115,0.273311,126,156,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6586888657648283,-0.031217481789802215,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.2372093023255814,0.9608695652173913,0.9590909090909091,102,27,633,328,16,16,110,140,1.0,0.06642115124004332,0.08399927065998147,126,156,-30
1090,129,0.125,300,0.567115,0.285004,126,155,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6586888657648283,-0.031217481789802215,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23543123543123542,0.9608695652173913,0.9576399394856279,101,28,633,328,15,16,110,140,1.0,0.06642115124004332,0.07332187376475048,125,156,-31
1090,129,0.125,300,0.567115,0.292718,126,154,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.659729448491155,-0.030176899063475537,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.23598130841121495,0.9608695652173913,0.9577039274924471,101,28,634,327,15,16,110,139,1.0,0.0757811947719517,0.08289733290211065,125,155,-30
1090,129,0.125,300,0.567115,0.305544,126,154,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.659729448491155,-0.030176899063475537,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.23598130841121495,0.9608695652173913,0.9577039274924471,101,28,634,327,15,16,110,139,1.0,0.0757811947719517,0.08289733290211065,125,155,-30
1090,129,0.125,300,0.567115,0.326313,126,152,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6618106139438086,-0.02809573361082196,0.7018348623853211,0.6761467889908257,-0.025688073394495414,0.255,0.23708920187793428,0.9608695652173913,0.9578313253012049,101,28,636,325,15,16,110,137,1.0,0.0978613907393723,0.10520207303556471,125,153,-28
1090,129,0.125,300,0.567115,0.33507,126,150,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.663891779396462,-0.026014568158168494,0.7018348623853211,0.6779816513761467,-0.02385321100917437,0.255,0.23820754716981132,0.9608695652173913,0.9579579579579579,101,28,638,323,15,16,110,135,1.0,0.12502759619086456,0.1322219132790982,125,151,-26
1090,129,0.125,300,0.567115,0.348866,126,150,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.663891779396462,-0.026014568158168494,0.7018348623853211,0.6779816513761467,-0.02385321100917437,0.255,0.23820754716981132,0.9608695652173913,0.9579579579579579,101,28,638,323,15,16,110,135,1.0,0.12502759619086456,0.1322219132790982,125,151,-26
1090,129,0.125,300,0.567115,0.363418,126,146,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.668054110301769,-0.02185223725286156,0.7018348623853211,0.681651376146789,-0.020183486238532167,0.255,0.24047619047619048,0.9608695652173913,0.9582089552238806,101,28,642,319,15,16,110,131,1.0,0.19753522900037185,0.2028218171523803,125,147,-22
1090,129,0.125,300,0.567115,0.387826,126,144,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6701352757544224,-0.019771071800208095,0.7018348623853211,0.6834862385321101,-0.01834862385321101,0.255,0.24162679425837322,0.9608695652173913,0.9583333333333334,101,28,644,317,15,16,110,129,1.0,0.24423531796411055,0.24750858519028987,125,145,-20
1090,129,0.125,300,0.567115,0.413821,126,141,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6722164412070759,-0.01768990634755463,0.7018348623853211,0.6844036697247706,-0.017431192660550487,0.255,0.24096385542168675,0.9608695652173913,0.957037037037037,100,29,646,315,14,16,110,127,0.855535551905632,0.29864708731250444,0.2706121295023085,124,143,-19
1090,129,0.125,300,0.567115,0.431631,126,138,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6753381893860562,-0.014568158168574374,0.7018348623853211,0.6871559633027523,-0.014678899082568808,0.255,0.24271844660194175,0.9608695652173913,0.9572271386430679,100,29,649,312,14,16,110,124,0.855535551905632,0.39546370707936823,0.35593340486279607,124,140,-16
1090,129,0.125,300,0.567115,0.450252,126,134,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6795005202913632,-0.010405827263267331,0.7018348623853211,0.6908256880733945,-0.011009174311926606,0.255,0.24509803921568626,0.9608695652173913,0.9574780058651027,100,29,653,308,14,16,110,120,0.855535551905632,0.552979216745102,0.49519284203068287,124,136,-12
1090,129,0.125,300,0.567115,0.476562,126,125,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.6878251821019771,-0.002081165452653466,0.7018348623853211,0.6972477064220184,-0.004587155963302725,0.255,0.24812030075187969,0.9608695652173913,0.9565846599131693,99,30,661,300,13,16,110,112,0.711071103811264,0.9465097650425097,0.8007328267720516,123,128,-5
1090,129,0.125,300,0.567115,0.498005,126,118,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7596899224806202,-0.03100775193798444,0.6899063475546305,0.6940686784599376,0.004162330905307043,0.7018348623853211,0.7018348623853211,0.0,0.255,0.25,0.9608695652173913,0.9555873925501432,98,31,667,294,12,16,110,106,0.5715881884098053,0.8383158696331667,1.0,122,122,0
1090,129,0.125,300,0.567115,0.515342,126,108,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7596899224806202,-0.03100775193798444,0.6899063475546305,0.704474505723205,0.014568158168574485,0.7018348623853211,0.7110091743119266,0.00917431192660545,0.255,0.25654450261780104,0.9608695652173913,0.9562146892655368,98,31,677,284,12,16,110,96,0.5715881884098053,0.3651027859203708,0.5563912799559645,122,112,10
1090,129,0.125,300,0.567115,0.539032,126,99,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.751937984496124,-0.03875968992248058,0.6899063475546305,0.7127991675338189,0.02289281997918835,0.7018348623853211,0.7174311926605504,0.015596330275229331,0.255,0.26005361930294907,0.9608695652173913,0.9553695955369595,97,32,685,276,11,16,110,88,0.44206833839416504,0.13539129748732076,0.28609877375780046,121,104,17
1090,129,0.125,300,0.567115,0.567937,126,91,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7364341085271318,-0.054263565891472854,0.6899063475546305,0.7190426638917794,0.02913631633714886,0.7018348623853211,0.7211009174311926,0.019266055045871533,0.255,0.2602739726027397,0.9608695652173913,0.953103448275862,95,34,691,270,9,16,110,82,0.2295229434967041,0.051064754678176665,0.17442351224521427,119,98,21
1090,129,0.125,300,0.567115,0.582893,126,81,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7286821705426356,-0.06201550387596899,0.6899063475546305,0.72840790842872,0.03850156087408951,0.7018348623853211,0.728440366972477,0.026605504587155937,0.255,0.2647887323943662,0.9608695652173913,0.9523809523809523,94,35,700,261,8,16,110,73,0.15158963203430176,0.007615282152829255,0.05137558857869295,118,89,29
1090,129,0.125,300,0.567115,0.599338,126,68,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7209302325581395,-0.06976744186046513,0.6899063475546305,0.740894901144641,0.05098855359001042,0.7018348623853211,0.7385321100917431,0.03669724770642202,0.255,0.2719298245614035,0.9608695652173913,0.9518716577540107,93,36,712,249,7,16,110,61,0.0931396484375,0.00022108069170281286,0.004979102414443134,117,77,40
1090,129,0.125,300,0.567115,0.623034,126,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7131782945736435,-0.07751937984496116,0.6899063475546305,0.7523413111342352,0.06243496357960465,0.7018348623853211,0.7477064220183486,0.04587155963302747,0.255,0.2787878787878788,0.9608695652173913,0.9513157894736842,92,37,723,238,6,16,110,50,0.052478790283203125,2.388213447098244e-06,0.0002592477182359898,116,66,50
1090,129,0.125,300,0.567115,0.671738,126,43,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6976744186046512,-0.09302325581395343,0.6899063475546305,0.7637877211238293,0.07388137356919877,0.7018348623853211,0.7559633027522936,0.05412844036697251,0.255,0.28391167192429023,0.9608695652173913,0.9495472186287193,90,39,734,227,4,16,110,39,0.01181793212890625,5.032155536945556e-09,6.6368775912939014e-06,114,55,59
1090,129,0.125,300,0.567115,0.728019,126,27,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6821705426356589,-0.10852713178294571,0.6899063475546305,0.7783558792924038,0.08844953173777326,0.7018348623853211,0.7669724770642202,0.06513761467889911,0.255,0.292358803986711,0.9608695652173913,0.9480354879594424,88,41,748,213,2,16,110,25,0.001312255859375,6.447032586619018e-14,8.267390944355996e-09,112,41,71
1090,129,0.125,300,0.567115,0.805333,126,10,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6821705426356589,-0.10852713178294571,0.6899063475546305,0.7960457856399584,0.10613943808532789,0.7018348623853211,0.7825688073394496,0.08073394495412844,0.255,0.30985915492957744,0.9608695652173913,0.9491315136476427,88,41,765,196,2,16,110,8,0.001312255859375,4.74093238312722e-24,8.676026674232844e-15,112,24,88
1090,129,0.125,300,0.567115,1.01,126,0,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6666666666666666,-0.12403100775193798,0.6899063475546305,0.8043704474505723,0.11446409989594175,0.7018348623853211,0.7880733944954128,0.08623853211009169,0.255,0.31386861313868614,0.9608695652173913,0.9473039215686274,86,43,773,188,0,16,110,0,3.0517578125e-05,1.5407439555097887e-33,1.957096744537166e-18,110,16,94
1090,129,0.125,300,0.588109,0.065684,124,161,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6514047866805411,-0.0385015608740894,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.2334096109839817,0.9608695652173913,0.9586523736600306,102,27,626,335,16,16,108,145,1.0,0.02342726710354061,0.032787266405576276,124,161,-37
1090,129,0.125,300,0.588109,0.085257,124,161,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6514047866805411,-0.0385015608740894,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.2334096109839817,0.9608695652173913,0.9586523736600306,102,27,626,335,16,16,108,145,1.0,0.02342726710354061,0.032787266405576276,124,161,-37
1090,129,0.125,300,0.588109,0.110932,124,160,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6524453694068678,-0.037460978147762725,0.7018348623853211,0.6688073394495413,-0.03302752293577982,0.255,0.23394495412844038,0.9608695652173913,0.9587155963302753,102,27,627,334,16,16,108,144,1.0,0.02727041690722833,0.03762688789816349,124,160,-36
1090,129,0.125,300,0.588109,0.126201,124,159,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6534859521331946,-0.036420395421435936,0.7018348623853211,0.6697247706422018,-0.032110091743119296,0.255,0.23448275862068965,0.9608695652173913,0.9587786259541985,102,27,628,333,16,16,108,143,1.0,0.03166258811144287,0.04307998253769839,124,159,-35
1090,129,0.125,300,0.588109,0.144717,124,158,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6545265348595213,-0.03537981269510926,0.7018348623853211,0.6706422018348623,-0.031192660550458773,0.255,0.2350230414746544,0.9608695652173913,0.9588414634146342,102,27,629,332,16,16,108,142,1.0,0.036667213467639515,0.049207488175055616,124,158,-34
1090,129,0.125,300,0.588109,0.168291,124,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23556581986143188,0.9608695652173913,0.958904109589041,102,27,630,331,16,16,108,141,1.0,0.0423524678722789,0.05607377108783889,124,157,-33
1090,129,0.125,300,0.588109,0.180536,124,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23556581986143188,0.9608695652173913,0.958904109589041,102,27,630,331,16,16,108,141,1.0,0.0423524678722789,0.05607377108783889,124,157,-33
1090,129,0.125,300,0.588109,0.194593,124,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23556581986143188,0.9608695652173913,0.958904109589041,102,27,630,331,16,16,108,141,1.0,0.0423524678722789,0.05607377108783889,124,157,-33
1090,129,0.125,300,0.588109,0.208596,124,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23556581986143188,0.9608695652173913,0.958904109589041,102,27,630,331,16,16,108,141,1.0,0.0423524678722789,0.05607377108783889,124,157,-33
1090,129,0.125,300,0.588109,0.232796,124,157,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23556581986143188,0.9608695652173913,0.958904109589041,102,27,630,331,16,16,108,141,1.0,0.0423524678722789,0.05607377108783889,124,157,-33
1090,129,0.125,300,0.588109,0.246705,124,156,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.2361111111111111,0.9608695652173913,0.958966565349544,102,27,631,330,16,16,108,140,1.0,0.04879118972813556,0.06374641462739031,124,156,-32
1090,129,0.125,300,0.588109,0.260463,124,156,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.2361111111111111,0.9608695652173913,0.958966565349544,102,27,631,330,16,16,108,140,1.0,0.04879118972813556,0.06374641462739031,124,156,-32
1090,129,0.125,300,0.588109,0.273311,124,156,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.2361111111111111,0.9608695652173913,0.958966565349544,102,27,631,330,16,16,108,140,1.0,0.04879118972813556,0.06374641462739031,124,156,-32
1090,129,0.125,300,0.588109,0.285004,124,155,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23433874709976799,0.9608695652173913,0.9575113808801214,101,28,631,330,15,16,108,140,1.0,0.04879118972813556,0.05519689754046159,123,156,-33
1090,129,0.125,300,0.588109,0.292718,124,154,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.23488372093023255,0.9608695652173913,0.9575757575757575,101,28,632,329,15,16,108,139,1.0,0.05606071440410275,0.06279646828439824,123,155,-32
1090,129,0.125,300,0.588109,0.305544,124,154,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.23488372093023255,0.9608695652173913,0.9575757575757575,101,28,632,329,15,16,108,139,1.0,0.05606071440410275,0.06279646828439824,123,155,-32
1090,129,0.125,300,0.588109,0.326313,124,152,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.659729448491155,-0.030176899063475537,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.23598130841121495,0.9608695652173913,0.9577039274924471,101,28,634,327,15,16,108,137,1.0,0.07342229471544298,0.08069354324495859,123,153,-30
1090,129,0.125,300,0.588109,0.33507,124,150,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6618106139438086,-0.02809573361082196,0.7018348623853211,0.6761467889908257,-0.025688073394495414,0.255,0.23708920187793428,0.9608695652173913,0.9578313253012049,101,28,636,325,15,16,108,135,1.0,0.09513291273899528,0.10268910822792525,123,151,-28
1090,129,0.125,300,0.588109,0.348866,124,150,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6618106139438086,-0.02809573361082196,0.7018348623853211,0.6761467889908257,-0.025688073394495414,0.255,0.23708920187793428,0.9608695652173913,0.9578313253012049,101,28,636,325,15,16,108,135,1.0,0.09513291273899528,0.10268910822792525,123,151,-28
1090,129,0.125,300,0.588109,0.363418,124,146,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6659729448491155,-0.023933402705515028,0.7018348623853211,0.6798165137614679,-0.022018348623853212,0.255,0.23933649289099526,0.9608695652173913,0.9580838323353293,101,28,640,321,15,16,108,131,1.0,0.15457114715373227,0.16146869788461676,123,147,-24
1090,129,0.125,300,0.588109,0.387826,124,144,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.668054110301769,-0.02185223725286156,0.7018348623853211,0.681651376146789,-0.020183486238532167,0.255,0.24047619047619048,0.9608695652173913,0.9582089552238806,101,28,642,319,15,16,108,129,1.0,0.19378877877066036,0.19947967705602643,123,145,-22
1090,129,0.125,300,0.588109,0.413821,124,141,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6701352757544224,-0.019771071800208095,0.7018348623853211,0.6825688073394496,-0.019266055045871533,0.255,0.23980815347721823,0.9608695652173913,0.9569093610698366,100,29,644,317,14,16,108,127,0.855535551905632,0.24025633441844135,0.21915218513133458,122,143,-21
1090,129,0.125,300,0.588109,0.431631,124,138,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6732570239334027,-0.01664932362122784,0.7018348623853211,0.6853211009174311,-0.016513761467889965,0.255,0.24154589371980675,0.9608695652173913,0.9571005917159763,100,29,647,314,14,16,108,124,0.855535551905632,0.32472941294248375,0.29358188790507517,122,140,-18
1090,129,0.125,300,0.588109,0.450252,124,134,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6774193548387096,-0.012486992715920908,0.7018348623853211,0.6889908256880733,-0.012844036697247763,0.255,0.24390243902439024,0.9608695652173913,0.9573529411764706,100,29,651,310,14,16,108,120,0.855535551905632,0.46638947965447236,0.4183696201086854,122,136,-14
1090,129,0.125,300,0.588109,0.476562,124,125,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.6857440166493236,-0.004162330905306932,0.7018348623853211,0.6954128440366972,-0.006422018348623881,0.255,0.24688279301745636,0.9608695652173913,0.9564586357039188,99,30,659,302,13,16,108,112,0.711071103811264,0.8397713323897802,0.7038526631233785,121,128,-7
1090,129,0.125,300,0.588109,0.498005,124,118,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7596899224806202,-0.03100775193798444,0.6899063475546305,0.6919875130072841,0.0020811654526535772,0.7018348623853211,0.7,-0.0018348623853211565,0.255,0.24873096446700507,0.9608695652173913,0.9554597701149425,98,31,665,296,12,16,108,106,0.5715881884098053,0.9455214144492776,0.9487629958476217,120,122,-2
1090,129,0.125,300,0.588109,0.515342,124,108,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7596899224806202,-0.03100775193798444,0.6899063475546305,0.7023933402705516,0.01248699271592102,0.7018348623853211,0.7091743119266055,0.007339449541284404,0.255,0.2552083333333333,0.9608695652173913,0.9560906515580736,98,31,675,286,12,16,108,96,0.5715881884098053,0.44128575924792734,0.645917319440978,120,112,8
1090,129,0.125,300,0.588109,0.539032,124,99,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.751937984496124,-0.03875968992248058,0.6899063475546305,0.7107180020811654,0.020811654526534884,0.7018348623853211,0.7155963302752294,0.013761467889908285,0.255,0.25866666666666666,0.9608695652173913,0.9552447552447553,97,32,683,278,11,16,108,88,0.44206833839416504,0.17458216426608164,0.34851952535956415,119,104,15
1090,129,0.125,300,0.588109,0.567937,124,91,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7364341085271318,-0.054263565891472854,0.6899063475546305,0.7169614984391259,0.027055150884495394,0.7018348623853211,0.7192660550458716,0.017431192660550487,0.255,0.25885558583106266,0.9608695652173913,0.9529737206085753,95,34,689,272,9,16,108,82,0.2295229434967041,0.06944420068090527,0.21951120784183423,117,98,19
1090,129,0.125,300,0.588109,0.582893,124,81,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7286821705426356,-0.06201550387596899,0.6899063475546305,0.7263267429760666,0.03642039542143605,0.7018348623853211,0.726605504587156,0.02477064220183489,0.255,0.26330532212885155,0.9608695652173913,0.9522510231923602,94,35,698,263,8,16,108,73,0.15158963203430176,0.011291549437886185,0.06912209170665908,116,89,27
1090,129,0.125,300,0.588109,0.599338,124,68,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7209302325581395,-0.06976744186046513,0.6899063475546305,0.7388137356919875,0.048907388137356955,0.7018348623853211,0.736697247706422,0.034862385321100864,0.255,0.2703488372093023,0.9608695652173913,0.9517426273458445,93,36,710,251,7,16,108,61,0.0931396484375,0.0003721011876184002,0.007418656126766923,115,77,38
1090,129,0.125,300,0.588109,0.623034,124,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7131782945736435,-0.07751937984496116,0.6899063475546305,0.7502601456815817,0.060353798126951186,0.7018348623853211,0.7458715596330275,0.044036697247706424,0.255,0.27710843373493976,0.9608695652173913,0.9511873350923483,92,37,721,240,6,16,108,50,0.052478790283203125,4.565478697279842e-06,0.0004284359145340131,114,66,48
1090,129,0.125,300,0.588109,0.671738,124,43,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6976744186046512,-0.09302325581395343,0.6899063475546305,0.7617065556711758,0.0718002081165453,0.7018348623853211,0.7541284403669725,0.05229357798165135,0.255,0.28213166144200624,0.9608695652173913,0.9494163424124513,90,39,732,229,4,16,108,39,0.01181793212890625,1.1047851223224085e-08,1.2226419754108836e-05,112,55,57
1090,129,0.125,300,0.588109,0.728019,124,27,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6821705426356589,-0.10852713178294571,0.6899063475546305,0.7762747138397502,0.08636836628511968,0.7018348623853211,0.7651376146788991,0.06330275229357796,0.255,0.29042904290429045,0.9608695652173913,0.9479034307496823,88,41,746,215,2,16,108,25,0.001312255859375,1.718056395734511e-13,1.7850646530350223e-08,110,41,69
